"","Term","Frequence","name"
"111113","tributari",1,"JamesMonroe"
"111211","troop",1,"JamesMonroe"
"111411","tumultu",1,"JamesMonroe"
"11196","unconnect",1,"JamesMonroe"
"11206","unexpect",1,"JamesMonroe"
"112112","unfavor",1,"JamesMonroe"
"112211","unfortun",1,"JamesMonroe"
"112311","uninterrupt",1,"JamesMonroe"
"11266","unless",1,"JamesMonroe"
"11276","unprepar",1,"JamesMonroe"
"11286","unreason",1,"JamesMonroe"
"11306","unsought",1,"JamesMonroe"
"113111","untouch",1,"JamesMonroe"
"113211","upon",1,"JamesMonroe"
"113311","upper",1,"JamesMonroe"
"11376","useless",1,"JamesMonroe"
"11396","utmost",1,"JamesMonroe"
"11406","utter",1,"JamesMonroe"
"114111","vacant",1,"JamesMonroe"
"114211","vain",1,"JamesMonroe"
"11447","valuabl",1,"JamesMonroe"
"11462","varieti",1,"JamesMonroe"
"11472","various",1,"JamesMonroe"
"11492","vener",1,"JamesMonroe"
"11502","vessel",1,"JamesMonroe"
"115111","vest",1,"JamesMonroe"
"115210","victori",1,"JamesMonroe"
"11542","vigor",1,"JamesMonroe"
"11552","violat",1,"JamesMonroe"
"11572","virtuous",1,"JamesMonroe"
"11592","vow",1,"JamesMonroe"
"116211","wast",1,"JamesMonroe"
"11632","watch",1,"JamesMonroe"
"11642","water",1,"JamesMonroe"
"11652","way",1,"JamesMonroe"
"11662","weight",1,"JamesMonroe"
"11692","west",1,"JamesMonroe"
"11732","whereof",1,"JamesMonroe"
"11762","wholesom",1,"JamesMonroe"
"11792","willing",1,"JamesMonroe"
"11802","wisdom",1,"JamesMonroe"
"11832","wit",1,"JamesMonroe"
"11842","withdraw",1,"JamesMonroe"
"11892","worst",1,"JamesMonroe"
"119111","yet",1,"JamesMonroe"
"119210","yield",1,"JamesMonroe"
"11932","youth",1,"JamesMonroe"
"11942","zeal",1,"JamesMonroe"
"11962","zone",1,"JamesMonroe"
"11057","abandon",2,"JamesMonroe"
"51007","abund",2,"JamesMonroe"
"19138","addit",2,"JamesMonroe"
"27138","admonish",2,"JamesMonroe"
"44137","alik",2,"JamesMonroe"
"45137","almighti",2,"JamesMonroe"
"52136","altogeth",2,"JamesMonroe"
"55135","america",2,"JamesMonroe"
"57133","amiti",2,"JamesMonroe"
"59134","amount",2,"JamesMonroe"
"61139","ancient",2,"JamesMonroe"
"64130","anoth",2,"JamesMonroe"
"69128","appeal",2,"JamesMonroe"
"80124","arisen",2,"JamesMonroe"
"81127","arm",2,"JamesMonroe"
"82124","armi",2,"JamesMonroe"
"85121","articl",2,"JamesMonroe"
"9579","atlant",2,"JamesMonroe"
"9870","attack",2,"JamesMonroe"
"10198","attend",2,"JamesMonroe"
"10360","attitud",2,"JamesMonroe"
"11170","band",2,"JamesMonroe"
"11348","basi",2,"JamesMonroe"
"11448","bay",2,"JamesMonroe"
"11933","belong",2,"JamesMonroe"
"12630","better",2,"JamesMonroe"
"12730","beyond",2,"JamesMonroe"
"13331","boundari",2,"JamesMonroe"
"13730","bring",2,"JamesMonroe"
"13830","britain",2,"JamesMonroe"
"14030","british",2,"JamesMonroe"
"14138","brought",2,"JamesMonroe"
"14331","burden",2,"JamesMonroe"
"14430","burthen",2,"JamesMonroe"
"14530","calam",2,"JamesMonroe"
"14630","calcul",2,"JamesMonroe"
"14930","campaign",2,"JamesMonroe"
"15231","candor",2,"JamesMonroe"
"15430","capit",2,"JamesMonroe"
"15530","care",2,"JamesMonroe"
"16231","ceas",2,"JamesMonroe"
"16730","charact",2,"JamesMonroe"
"17138","cherish",2,"JamesMonroe"
"17231","chief",2,"JamesMonroe"
"18630","collect",2,"JamesMonroe"
"19530","common",2,"JamesMonroe"
"19630","communic",2,"JamesMonroe"
"20030","compel",2,"JamesMonroe"
"20630","concern",2,"JamesMonroe"
"20930","conclus",2,"JamesMonroe"
"21830","conscious",2,"JamesMonroe"
"21930","consequ",2,"JamesMonroe"
"22231","consist",2,"JamesMonroe"
"22430","conspicu",2,"JamesMonroe"
"22830","construct",2,"JamesMonroe"
"22930","contain",2,"JamesMonroe"
"23030","contempl",2,"JamesMonroe"
"23830","correct",2,"JamesMonroe"
"25139","croix",2,"JamesMonroe"
"26630","declar",2,"JamesMonroe"
"26730","deepli",2,"JamesMonroe"
"27232","defray",2,"JamesMonroe"
"28330","depress",2,"JamesMonroe"
"28630","describ",2,"JamesMonroe"
"29830","dictat",2,"JamesMonroe"
"30330","dimens",2,"JamesMonroe"
"30430","diminish",2,"JamesMonroe"
"30630","disburs",2,"JamesMonroe"
"30830","discord",2,"JamesMonroe"
"31142","display",2,"JamesMonroe"
"31730","distant",2,"JamesMonroe"
"31830","distinct",2,"JamesMonroe"
"32730","doubt",2,"JamesMonroe"
"33030","dread",2,"JamesMonroe"
"33139","driven",2,"JamesMonroe"
"33330","duli",2,"JamesMonroe"
"34232","educ",2,"JamesMonroe"
"34530","effici",2,"JamesMonroe"
"35630","emphat",2,"JamesMonroe"
"36030","encourag",2,"JamesMonroe"
"36330","endeavor",2,"JamesMonroe"
"36830","engin",2,"JamesMonroe"
"36930","enhanc",2,"JamesMonroe"
"37138","enlarg",2,"JamesMonroe"
"38430","estim",2,"JamesMonroe"
"38630","even",2,"JamesMonroe"
"39030","everyth",2,"JamesMonroe"
"39231","evinc",2,"JamesMonroe"
"39730","excel",2,"JamesMonroe"
"39830","except",2,"JamesMonroe"
"40030","excis",2,"JamesMonroe"
"40830","exig",2,"JamesMonroe"
"41142","expect",2,"JamesMonroe"
"41729","expir",2,"JamesMonroe"
"42138","export",2,"JamesMonroe"
"42231","expos",2,"JamesMonroe"
"42829","extraordinari",2,"JamesMonroe"
"44330","felic",2,"JamesMonroe"
"44829","fervent",2,"JamesMonroe"
"44929","fidel",2,"JamesMonroe"
"46330","follow",2,"JamesMonroe"
"46429","foot",2,"JamesMonroe"
"47029","former",2,"JamesMonroe"
"47330","forti",2,"JamesMonroe"
"47629","fortun",2,"JamesMonroe"
"48429","friendship",2,"JamesMonroe"
"49427","gallant",2,"JamesMonroe"
"49727","generous",2,"JamesMonroe"
"50827","gracious",2,"JamesMonroe"
"51138","grate",2,"JamesMonroe"
"51827","guard",2,"JamesMonroe"
"52027","gulf",2,"JamesMonroe"
"52527","happili",2,"JamesMonroe"
"53135","hereaft",2,"JamesMonroe"
"53827","hold",2,"JamesMonroe"
"53927","home",2,"JamesMonroe"
"54527","human",2,"JamesMonroe"
"54927","ignor",2,"JamesMonroe"
"55328","immedi",2,"JamesMonroe"
"55627","impair",2,"JamesMonroe"
"56726","incid",2,"JamesMonroe"
"56926","incumb",2,"JamesMonroe"
"57826","indulg",2,"JamesMonroe"
"58426","influenc",2,"JamesMonroe"
"58726","injur",2,"JamesMonroe"
"59626","instruct",2,"JamesMonroe"
"60026","intend",2,"JamesMonroe"
"60327","interf",2,"JamesMonroe"
"61926","judgment",2,"JamesMonroe"
"62823","knowledg",2,"JamesMonroe"
"63023","lake",2,"JamesMonroe"
"64226","legislatur",2,"JamesMonroe"
"64324","length",2,"JamesMonroe"
"64523","let",2,"JamesMonroe"
"64623","liber",2,"JamesMonroe"
"65623","live",2,"JamesMonroe"
"65823","local",2,"JamesMonroe"
"67921","materi",2,"JamesMonroe"
"68224","mean",2,"JamesMonroe"
"69620","mind",2,"JamesMonroe"
"70020","moder",2,"JamesMonroe"
"72020","need",2,"JamesMonroe"
"72129","negoti",2,"JamesMonroe"
"74320","ocean",2,"JamesMonroe"
"75126","open",2,"JamesMonroe"
"75819","origin",2,"JamesMonroe"
"76719","pacif",2,"JamesMonroe"
"76919","pardon",2,"JamesMonroe"
"77519","particular",2,"JamesMonroe"
"79125","perhap",2,"JamesMonroe"
"79817","persever",2,"JamesMonroe"
"80125","physic",2,"JamesMonroe"
"80517","plan",2,"JamesMonroe"
"80617","pleas",2,"JamesMonroe"
"81417","popul",2,"JamesMonroe"
"81616","port",2,"JamesMonroe"
"81816","posit",2,"JamesMonroe"
"82317","prayer",2,"JamesMonroe"
"83816","prevent",2,"JamesMonroe"
"87613","quarter",2,"JamesMonroe"
"88118","rather",2,"JamesMonroe"
"88413","raw",2,"JamesMonroe"
"89912","recurr",2,"JamesMonroe"
"90412","reflect",2,"JamesMonroe"
"90712","regular",2,"JamesMonroe"
"91017","reli",2,"JamesMonroe"
"91812","render",2,"JamesMonroe"
"92012","repeal",2,"JamesMonroe"
"9378","retain",2,"JamesMonroe"
"9398","retir",2,"JamesMonroe"
"9508","ruin",2,"JamesMonroe"
"95211","sabin",2,"JamesMonroe"
"9598","sanction",2,"JamesMonroe"
"96311","save",2,"JamesMonroe"
"96411","scarc",2,"JamesMonroe"
"9708","see",2,"JamesMonroe"
"97511","self",2,"JamesMonroe"
"9798","sentiment",2,"JamesMonroe"
"98311","servic",2,"JamesMonroe"
"98610","settlement",2,"JamesMonroe"
"99411","shown",2,"JamesMonroe"
"9967","shun",2,"JamesMonroe"
"9987","side",2,"JamesMonroe"
"100115","singl",2,"JamesMonroe"
"101511","sound",2,"JamesMonroe"
"103211","station",2,"JamesMonroe"
"103311","steadi",2,"JamesMonroe"
"103411","steadili",2,"JamesMonroe"
"10367","stream",2,"JamesMonroe"
"10387","strict",2,"JamesMonroe"
"10506","suffrag",2,"JamesMonroe"
"106111","surmount",2,"JamesMonroe"
"106211","surplus",2,"JamesMonroe"
"10647","sustain",2,"JamesMonroe"
"107111","talent",2,"JamesMonroe"
"10848","thorough",2,"JamesMonroe"
"10856","thought",2,"JamesMonroe"
"109311","took",2,"JamesMonroe"
"10976","trace",2,"JamesMonroe"
"10986","trade",2,"JamesMonroe"
"110211","transfer",2,"JamesMonroe"
"11058","treasuri",2,"JamesMonroe"
"111610","twenti",2,"JamesMonroe"
"11176","two",2,"JamesMonroe"
"11186","unceas",2,"JamesMonroe"
"11296","unsettl",2,"JamesMonroe"
"11349","upright",2,"JamesMonroe"
"11356","urg",2,"JamesMonroe"
"11386","usurp",2,"JamesMonroe"
"114311","valu",2,"JamesMonroe"
"11452","varianc",2,"JamesMonroe"
"11582","vital",2,"JamesMonroe"
"11672","welfar",2,"JamesMonroe"
"117111","westward",2,"JamesMonroe"
"11742","whether",2,"JamesMonroe"
"118210","wish",2,"JamesMonroe"
"11882","world",2,"JamesMonroe"
"31008","abl",3,"JamesMonroe"
"9299","accomplish",3,"JamesMonroe"
"17139","adapt",3,"JamesMonroe"
"26139","admit",3,"JamesMonroe"
"29139","adopt",3,"JamesMonroe"
"30139","advanc",3,"JamesMonroe"
"42139","agricultur",3,"JamesMonroe"
"46136","almost",3,"JamesMonroe"
"48137","along",3,"JamesMonroe"
"50135","alreadi",3,"JamesMonroe"
"63130","annoy",3,"JamesMonroe"
"65130","anticip",3,"JamesMonroe"
"70127","appear",3,"JamesMonroe"
"75127","approach",3,"JamesMonroe"
"11833","believ",3,"JamesMonroe"
"15630","career",3,"JamesMonroe"
"16331","cede",3,"JamesMonroe"
"16530","certain",3,"JamesMonroe"
"16630","chang",3,"JamesMonroe"
"18930","command",3,"JamesMonroe"
"19430","commit",3,"JamesMonroe"
"22030","consid",3,"JamesMonroe"
"22530","constant",3,"JamesMonroe"
"22630","constitu",3,"JamesMonroe"
"23930","correspond",3,"JamesMonroe"
"24830","crime",3,"JamesMonroe"
"26430","debt",3,"JamesMonroe"
"26930","defect",3,"JamesMonroe"
"28830","desir",3,"JamesMonroe"
"30030","difficulti",3,"JamesMonroe"
"30530","direct",3,"JamesMonroe"
"30730","discharg",3,"JamesMonroe"
"31630","distanc",3,"JamesMonroe"
"31930","distinguish",3,"JamesMonroe"
"32430","domest",3,"JamesMonroe"
"32530","dominion",3,"JamesMonroe"
"34139","economi",3,"JamesMonroe"
"35330","emerg",3,"JamesMonroe"
"36430","enemi",3,"JamesMonroe"
"40530","exert",3,"JamesMonroe"
"40730","exhibit",3,"JamesMonroe"
"41431","expens",3,"JamesMonroe"
"41629","experienc",3,"JamesMonroe"
"42330","express",3,"JamesMonroe"
"43829","far",3,"JamesMonroe"
"44629","felt",3,"JamesMonroe"
"45330","first",3,"JamesMonroe"
"45529","fisheri",3,"JamesMonroe"
"46029","florida",3,"JamesMonroe"
"46137","flourish",3,"JamesMonroe"
"47729","foster",3,"JamesMonroe"
"48629","frontier",3,"JamesMonroe"
"49627","general",3,"JamesMonroe"
"51329","gratifi",3,"JamesMonroe"
"51527","greater",3,"JamesMonroe"
"52137","hand",3,"JamesMonroe"
"52727","harmoni",3,"JamesMonroe"
"53229","heretofor",3,"JamesMonroe"
"56027","impos",3,"JamesMonroe"
"57327","indian",3,"JamesMonroe"
"59026","inland",3,"JamesMonroe"
"59526","institut",3,"JamesMonroe"
"59926","intellig",3,"JamesMonroe"
"60426","interior",3,"JamesMonroe"
"62323","justic",3,"JamesMonroe"
"62723","know",3,"JamesMonroe"
"62923","known",3,"JamesMonroe"
"63423","last",3,"JamesMonroe"
"65023","life",3,"JamesMonroe"
"65131","light",3,"JamesMonroe"
"65723","loan",3,"JamesMonroe"
"66023","look",3,"JamesMonroe"
"68920","menac",3,"JamesMonroe"
"69020","merit",3,"JamesMonroe"
"69720","mississippi",3,"JamesMonroe"
"70321","money",3,"JamesMonroe"
"70720","movement",3,"JamesMonroe"
"71521","navi",3,"JamesMonroe"
"71620","navig",3,"JamesMonroe"
"71720","near",3,"JamesMonroe"
"72223","neighbor",3,"JamesMonroe"
"72520","new",3,"JamesMonroe"
"72820","none",3,"JamesMonroe"
"73020","noth",3,"JamesMonroe"
"73920","obvious",3,"JamesMonroe"
"75519","oppress",3,"JamesMonroe"
"77719","pass",3,"JamesMonroe"
"81916","possess",3,"JamesMonroe"
"82616","predecessor",3,"JamesMonroe"
"83616","pretens",3,"JamesMonroe"
"84016","price",3,"JamesMonroe"
"84219","princip",3,"JamesMonroe"
"84616","proceed",3,"JamesMonroe"
"87012","punish",3,"JamesMonroe"
"87712","question",3,"JamesMonroe"
"88912","receiv",3,"JamesMonroe"
"89412","recollect",3,"JamesMonroe"
"89512","recommend",3,"JamesMonroe"
"91612","remedi",3,"JamesMonroe"
"92312","repres",3,"JamesMonroe"
"92711","requisit",3,"JamesMonroe"
"94311","revolut",3,"JamesMonroe"
"9608","satisfact",3,"JamesMonroe"
"96115","satisfactori",3,"JamesMonroe"
"96611","sea",3,"JamesMonroe"
"97211","seem",3,"JamesMonroe"
"97311","seen",3,"JamesMonroe"
"98511","settl",3,"JamesMonroe"
"99115","ship",3,"JamesMonroe"
"99211","short",3,"JamesMonroe"
"101115","soil",3,"JamesMonroe"
"101611","sourc",3,"JamesMonroe"
"102115","spectacl",3,"JamesMonroe"
"10406","strong",3,"JamesMonroe"
"10566","suppli",3,"JamesMonroe"
"10696","take",3,"JamesMonroe"
"109111","togeth",3,"JamesMonroe"
"11086","trial",3,"JamesMonroe"
"111511","turn",3,"JamesMonroe"
"11602","want",3,"JamesMonroe"
"11702","western",3,"JamesMonroe"
"117210","whatev",3,"JamesMonroe"
"118111","wise",3,"JamesMonroe"
"11952","zealous",3,"JamesMonroe"
"10199","accord",4,"JamesMonroe"
"14139","act",4,"JamesMonroe"
"51139","also",4,"JamesMonroe"
"58134","among",4,"JamesMonroe"
"83122","arrang",4,"JamesMonroe"
"10648","author",4,"JamesMonroe"
"11532","bear",4,"JamesMonroe"
"13139","bodi",4,"JamesMonroe"
"15930","case",4,"JamesMonroe"
"17630","citi",4,"JamesMonroe"
"17830","civil",4,"JamesMonroe"
"18730","coloni",4,"JamesMonroe"
"19730","communiti",4,"JamesMonroe"
"20830","conclud",4,"JamesMonroe"
"23430","contribut",4,"JamesMonroe"
"25430","cultiv",4,"JamesMonroe"
"27139","defici",4,"JamesMonroe"
"27530","demand",4,"JamesMonroe"
"29232","destruct",4,"JamesMonroe"
"32630","done",4,"JamesMonroe"
"33232","due",4,"JamesMonroe"
"33630","earli",4,"JamesMonroe"
"33730","earnest",4,"JamesMonroe"
"34630","effort",4,"JamesMonroe"
"35430","emin",4,"JamesMonroe"
"35830","enabl",4,"JamesMonroe"
"38530","europ",4,"JamesMonroe"
"38830","ever",4,"JamesMonroe"
"41829","explain",4,"JamesMonroe"
"42929","facil",4,"JamesMonroe"
"44231","feel",4,"JamesMonroe"
"49327","futur",4,"JamesMonroe"
"56826","increas",4,"JamesMonroe"
"57926","industri",4,"JamesMonroe"
"58826","injuri",4,"JamesMonroe"
"59327","instanc",4,"JamesMonroe"
"59726","instrument",4,"JamesMonroe"
"64723","liberti",4,"JamesMonroe"
"67821","market",4,"JamesMonroe"
"68521","meet",4,"JamesMonroe"
"69520","militia",4,"JamesMonroe"
"71322","natur",4,"JamesMonroe"
"74223","occurr",4,"JamesMonroe"
"75719","organ",4,"JamesMonroe"
"78126","patriot",4,"JamesMonroe"
"79019","perform",4,"JamesMonroe"
"79318","period",4,"JamesMonroe"
"79517","permit",4,"JamesMonroe"
"79917","person",4,"JamesMonroe"
"83416","presum",4,"JamesMonroe"
"86812","provis",4,"JamesMonroe"
"87413","pursu",4,"JamesMonroe"
"87812","rais",4,"JamesMonroe"
"90512","regard",4,"JamesMonroe"
"90612","regul",4,"JamesMonroe"
"91413","remain",4,"JamesMonroe"
"9308","resort",4,"JamesMonroe"
"93311","respons",4,"JamesMonroe"
"93611","result",4,"JamesMonroe"
"96212","satisfi",4,"JamesMonroe"
"98115","serious",4,"JamesMonroe"
"101910","spain",4,"JamesMonroe"
"104211","subject",4,"JamesMonroe"
"10486","suffer",4,"JamesMonroe"
"10496","suffici",4,"JamesMonroe"
"107211","tax",4,"JamesMonroe"
"11096","tribe",4,"JamesMonroe"
"11366","use",4,"JamesMonroe"
"18139","add",5,"JamesMonroe"
"9968","attain",5,"JamesMonroe"
"11733","becom",5,"JamesMonroe"
"12930","bless",5,"JamesMonroe"
"13430","branch",5,"JamesMonroe"
"15730","carri",5,"JamesMonroe"
"20138","compet",5,"JamesMonroe"
"21530","conflict",5,"JamesMonroe"
"21630","congress",5,"JamesMonroe"
"22140","consider",5,"JamesMonroe"
"24430","cours",5,"JamesMonroe"
"26530","decis",5,"JamesMonroe"
"28030","depart",5,"JamesMonroe"
"28530","deriv",5,"JamesMonroe"
"35030","elect",5,"JamesMonroe"
"36730","engag",5,"JamesMonroe"
"37232","enlighten",5,"JamesMonroe"
"37430","enter",5,"JamesMonroe"
"38330","establish",5,"JamesMonroe"
"40930","exist",5,"JamesMonroe"
"43231","fail",5,"JamesMonroe"
"48231","free",5,"JamesMonroe"
"50027","give",5,"JamesMonroe"
"57626","individu",5,"JamesMonroe"
"62623","kind",5,"JamesMonroe"
"65923","long",5,"JamesMonroe"
"67421","manner",5,"JamesMonroe"
"67521","manufactur",5,"JamesMonroe"
"68821","men",5,"JamesMonroe"
"75221","opinion",5,"JamesMonroe"
"78919","perfect",5,"JamesMonroe"
"81020","point",5,"JamesMonroe"
"81716","portion",5,"JamesMonroe"
"82219","practic",5,"JamesMonroe"
"82516","preced",5,"JamesMonroe"
"84816","product",5,"JamesMonroe"
"88812","reason",5,"JamesMonroe"
"100211","situat",5,"JamesMonroe"
"101411","soon",5,"JamesMonroe"
"103511","still",5,"JamesMonroe"
"10786","termin",5,"JamesMonroe"
"11076","treati",5,"JamesMonroe"
"11533","view",5,"JamesMonroe"
"11562","virtu",5,"JamesMonroe"
"11872","work",5,"JamesMonroe"
"20139","adequ",6,"JamesMonroe"
"24139","administr",6,"JamesMonroe"
"10268","attent",6,"JamesMonroe"
"10450","augment",6,"JamesMonroe"
"14730","call",6,"JamesMonroe"
"17930","claim",6,"JamesMonroe"
"21142","condit",6,"JamesMonroe"
"21331","confid",6,"JamesMonroe"
"21730","connect",6,"JamesMonroe"
"23140","contest",6,"JamesMonroe"
"34830","either",6,"JamesMonroe"
"38139","especi",6,"JamesMonroe"
"39530","exampl",6,"JamesMonroe"
"43330","fair",6,"JamesMonroe"
"45029","find",6,"JamesMonroe"
"47429","fortif",6,"JamesMonroe"
"50627","good",6,"JamesMonroe"
"57134","independ",6,"JamesMonroe"
"60526","intern",6,"JamesMonroe"
"63131","land",6,"JamesMonroe"
"65225","like",6,"JamesMonroe"
"67023","make",6,"JamesMonroe"
"71025","must",6,"JamesMonroe"
"72321","neutral",6,"JamesMonroe"
"72420","never",6,"JamesMonroe"
"73223","now",6,"JamesMonroe"
"74620","offic",6,"JamesMonroe"
"75619","order",6,"JamesMonroe"
"78619","peculiar",6,"JamesMonroe"
"79417","perman",6,"JamesMonroe"
"81219","polici",6,"JamesMonroe"
"85122","progress",6,"JamesMonroe"
"85414","promot",6,"JamesMonroe"
"85914","properti",6,"JamesMonroe"
"86613","provid",6,"JamesMonroe"
"92611","requir",6,"JamesMonroe"
"102411","spirit",6,"JamesMonroe"
"10377","strength",6,"JamesMonroe"
"10456","success",6,"JamesMonroe"
"108211","therefor",6,"JamesMonroe"
"10876","thus",6,"JamesMonroe"
"11482","vast",6,"JamesMonroe"
"36139","affect",7,"JamesMonroe"
"43137","aid",7,"JamesMonroe"
"18530","coast",7,"JamesMonroe"
"21233","conduct",7,"JamesMonroe"
"23330","continu",7,"JamesMonroe"
"29930","differ",7,"JamesMonroe"
"38232","essenti",7,"JamesMonroe"
"43429","faith",7,"JamesMonroe"
"47829","found",7,"JamesMonroe"
"48827","full",7,"JamesMonroe"
"54135","honor",7,"JamesMonroe"
"65423","limit",7,"JamesMonroe"
"85714","proof",7,"JamesMonroe"
"85814","proper",7,"JamesMonroe"
"87513","put",7,"JamesMonroe"
"90812","relat",7,"JamesMonroe"
"9478","river",7,"JamesMonroe"
"9887","sever",7,"JamesMonroe"
"10676","system",7,"JamesMonroe"
"10796","territori",7,"JamesMonroe"
"11772","whose",7,"JamesMonroe"
"17530","circumst",8,"JamesMonroe"
"20330","complet",8,"JamesMonroe"
"22730","constitut",8,"JamesMonroe"
"27030","defens",8,"JamesMonroe"
"37030","enjoy",8,"JamesMonroe"
"38730","event",8,"JamesMonroe"
"41530","experi",8,"JamesMonroe"
"42429","extend",8,"JamesMonroe"
"46929","form",8,"JamesMonroe"
"53627","highest",8,"JamesMonroe"
"56426","improv",8,"JamesMonroe"
"61328","invas",8,"JamesMonroe"
"63523","late",8,"JamesMonroe"
"63823","law",8,"JamesMonroe"
"69320","might",8,"JamesMonroe"
"75020","one",8,"JamesMonroe"
"82916","prepar",8,"JamesMonroe"
"83123","present",8,"JamesMonroe"
"86314","prosper",8,"JamesMonroe"
"93115","resourc",8,"JamesMonroe"
"9997","sinc",8,"JamesMonroe"
"101811","sovereignti",8,"JamesMonroe"
"10776","term",8,"JamesMonroe"
"111311","trust",8,"JamesMonroe"
"19030","commenc",9,"JamesMonroe"
"27430","degre",9,"JamesMonroe"
"52229","happi",9,"JamesMonroe"
"66823","maintain",9,"JamesMonroe"
"68322","measur",9,"JamesMonroe"
"84716","produc",9,"JamesMonroe"
"11682","well",9,"JamesMonroe"
"31143","advantag",10,"JamesMonroe"
"53136","alway",10,"JamesMonroe"
"15030","can",10,"JamesMonroe"
"16139","caus",10,"JamesMonroe"
"25830","danger",10,"JamesMonroe"
"28140","depend",10,"JamesMonroe"
"34330","effect",10,"JamesMonroe"
"40330","execut",10,"JamesMonroe"
"42629","extent",10,"JamesMonroe"
"64423","less",10,"JamesMonroe"
"67322","mani",10,"JamesMonroe"
"70820","much",10,"JamesMonroe"
"71421","naval",10,"JamesMonroe"
"71920","necessari",10,"JamesMonroe"
"83219","preserv",10,"JamesMonroe"
"9698","secur",10,"JamesMonroe"
"10576","support",10,"JamesMonroe"
"11852","within",10,"JamesMonroe"
"11862","without",10,"JamesMonroe"
"37139","afford",11,"JamesMonroe"
"12530","best",11,"JamesMonroe"
"44029","favor",11,"JamesMonroe"
"73520","object",11,"JamesMonroe"
"80417","place",11,"JamesMonroe"
"9408","revenu",11,"JamesMonroe"
"86413","protect",12,"JamesMonroe"
"93212","respect",12,"JamesMonroe"
"9897","shall",12,"JamesMonroe"
"11752","whole",12,"JamesMonroe"
"11902","year",12,"JamesMonroe"
"46729","foreign",13,"JamesMonroe"
"77222","part",13,"JamesMonroe"
"86912","public",13,"JamesMonroe"
"87215","purpos",13,"JamesMonroe"
"94511","right",13,"JamesMonroe"
"10896","time",13,"JamesMonroe"
"19139","commerc",14,"JamesMonroe"
"53527","high",14,"JamesMonroe"
"77320","parti",14,"JamesMonroe"
"33530","duti",15,"JamesMonroe"
"62227","just",15,"JamesMonroe"
